stop_id,stop_name,stop_lat,stop_lon
9319,COLLINS AV & 88 ST,25.873455,-80.121301
9323,COLLINS AV & 93 ST,25.881703,-80.12213
1442,96 ST & BAL BAY DR,25.887027,-80.126575
1443,96 ST & BAY HARBOR TE,25.886856,-80.131102
1445,96 ST & E BROADVIEW DR,25.886663,-80.13499
8866,NE 123 ST & # 2185,25.889623,-80.154387
8867,NE 123 ST & SAN SOUCI BD,25.889517,-80.156826
8868,NE 123 ST & NE 19 AV,25.889406,-80.160512
10601,NE 123 ST & BISCAYNE BLVD,25.889462,-80.164389
8871,NE 123 ST & NE 16 AV,25.889354,-80.166611
8897,NE 125 ST & NE 14 AV,25.890587,-80.170078
8899,NE 125 ST & NE 12 AV,25.890821,-80.174735
8900,NE 125 ST & NE 10 AV,25.890687,-80.178782
8902,NE 125 ST & NE 8 AV,25.890517,-80.18277
88,NE 6 AV & 124 ST,25.889678,-80.186527
remix_73323cb2-14d3-4de4-93ac-d2b3daa99c07,Untitled Stop,25.8893664819158,-80.188120039404
8796,W DIXIE HY & GRIFFING BD,25.887297,-80.190362
5411,W DIXIE HY & NE 119 TE,25.884792,-80.192741
8852,NE 119 ST & NE 2 AV,25.884505,-80.194868
5630,NE 119 ST & N MIAMI AV,25.884383,-80.198098
5631,NW 119 ST & NW 2 AV,25.884179,-80.202668
5633,NW 119 ST & NW 6 AV,25.883942,-80.208321
5634,NW 119 ST & 7 AV,25.883834,-80.211448
8854,NW 119 ST & NW 12 AV,25.883554,-80.218386
8856,NW 119 ST & NW 14 AV,25.883358,-80.223355
5635,NW 119 ST & NW 17 AV,25.883209,-80.227153
remix_5cc3e87c-4ce2-4406-8a0c-70bd3e36b271,Untitled Stop,25.8829689954223,-80.2332173292105
5637,NW 119 ST & NW 22 AV,25.882884,-80.235385
remix_8511fefc-58a5-419f-b92b-b478726c035f,Untitled Stop,25.8828864455288,-80.2386256456232
remix_ae1b6fb8-aa14-4dfb-a700-14b642cc421f,Untitled Stop,25.8830424147289,-80.2438418216067
remix_bb384774-a4ab-4fa1-a43f-90f34421dcab,Untitled Stop,25.8775910215052,-80.2445901547246
5615,NW 119 ST & NW 27 AV,25.882616,-80.242465
5616,NW 119 ST & NW 24 AV,25.882623,-80.238506
5617,NW 119 ST & NW 22 AV,25.882648,-80.234282
5618,NW 119 ST & NW 19 AV,25.882823,-80.230271
5619,NW 119 ST & NW 17 AV,25.883002,-80.226007
5620,NW 119 ST & NW 14 AV,25.883113,-80.223104
5622,NW 119 ST & NW 12 AV,25.88333,-80.217822
5624,NW 119 ST & 7 AV,25.88359,-80.211084
5625,NW 119 ST & NW 6 AV,25.883736,-80.208319
remix_f22ddd38-7cac-4617-af48-e8bd95da11ec,Untitled Stop,25.8839547604288,-80.2040987336063
remix_524eead0-4f7c-49e5-afac-3fa67e8e692e,Untitled Stop,25.8841640018554,-80.1996213204833
5628,NE 119 ST & N MIAMI AV,25.884249,-80.197301
5629,NE 119 ST & NE 2 AV,25.884367,-80.194683
5406,W DIXIE HY & NE 119 TE,25.884771,-80.192515
8774,W DIXIE HY & GRIFFING BD,25.88719,-80.190193
8775,W DIXIE HY & NE 123 ST,25.888261,-80.189199
remix_ed133b4b-136e-41d9-8891-132db8f85469,Untitled Stop,25.8883484507155,-80.18699009617
8891,NE 125 ST & NE 8 AV,25.890403,-80.181253
8892,NE 125 ST & NE 10 AV,25.890516,-80.17811
8894,NE 125 ST & NE 11 PL,25.890643,-80.175118
8895,NE 125 ST & NE 13 AV,25.890753,-80.172546
8896,NE 125 ST & NE 14 AV,25.890423,-80.170109
8858,NE 123 ST & NE 16 AV,25.889221,-80.165549
8860,NE 123 ST & BISCAYNE BD,25.889333,-80.162672
8861,NE 123 ST & NE 19 AV,25.889208,-80.16029
8862,NE 123 ST & # 2116,25.889362,-80.155943
8863,NE 123 ST & # 2206,25.88945,-80.15384
8864,NE 123 ST & N BAYSHORE DR,25.889373,-80.151668
1448,96 ST & E BROADVIEW DR,25.886469,-80.135073
1449,96 ST & BAY HARBOR TE,25.886588,-80.131399
remix_9176e84b-eb8d-4e39-8207-78596196f95f,Untitled Stop,25.8867674139813,-80.1263353539831
9327,HARDING AV & 93 ST,25.88142,-80.123238
9329,HARDING AV & SURFSIDE BD,25.877775,-80.122852
787878787,Untitled Stop,25.8731617405205,-80.1219737546926
56,MIA@LOWER LEVEL RAMP,25.795179,-80.27803
1231,NE 5 AV & 81 ST,25.848679,-80.186358
8471,NE 96 ST & NE 8 AV,25.863984,-80.181045
8473,NE 96 ST & NE 6 AV,25.863851,-80.185568
8474,NE 96 ST & NE 4 AV,25.863718,-80.189736
8476,NE 95 St & 2 Ave,25.862561,-80.193891
8460,NE 95 ST & N MIAMI AV,25.86243,-80.197285
5098,NW 95 ST & NW 2 CT,25.862157,-80.202443
5101,NW 95 ST & NW 7 AV,25.861917,-80.210169
5104,NW 95 ST & # 1029,25.861726,-80.214678
5088,NW 95 ST & NW 14 AV,25.861255,-80.221588
4759,NW 17 AV & NW 95 ST,25.862033,-80.2258
10518,NW 103 ST & NW 17 AV,25.868736,-80.226615
10517,NW 103 ST & NW 19 AV,25.868603,-80.229895
249,NW 103 ST & 27 AV,25.868277,-80.243237
5080,NW 103 ST & NW 30 AV,25.868123,-80.246916
240,NW 32 AV & 103 ST,25.867596,-80.250677
5083,NW 103 ST & NW 35 AV,25.867764,-80.255054
remix_9ba61351-df5c-4d20-b064-21874274d5fc,Untitled Stop,25.8672994208921,-80.2602479104968
2392,E 49 ST & E 10 AV,25.867468,-80.263292
2393,E 49 ST & E 8 AV,25.867412,-80.267203
2394,E 49 ST & E 6 AV,25.867348,-80.270509
2396,E 49 ST & E 4 AV,25.867275,-80.274406
2397,E 49 ST & E 2 AV,25.867128,-80.279063
251,E 49 ST & PALM AV HIALEAH,25.867013,-80.282576
2401,W 49 ST & W 4 AV,25.866774,-80.290529
2403,W 49 ST & W 6 AV,25.866775,-80.295251
2406,W 49 ST & W 10 AV,25.866762,-80.303706
2407,W 49 ST & W 12 AV,25.866725,-80.307589
2375,W 49 ST & W 14 LN,25.866482,-80.311923
2410,W 49 ST & W 16 AV,25.866725,-80.315362
403,W 49 ST & 17 CT WESTLAND MALL,25.866711,-80.318198
2459,NW 103 ST & NW 79 AV,25.867463,-80.326053
2461,NW 103 ST & NW 80 CT,25.869175,-80.329211
remix_ca295290-2a06-4586-93e8-1b5ecb768d49,Untitled Stop,25.8691610823215,-80.3358608106844
253,NW 87 AV & 103 ST,25.867535,-80.339038
2465,NW 103 ST & NW 81 AV,25.869229,-80.330814
2466,NW 103 ST & NW 79 AV,25.867259,-80.326011
2373,W 49 ST & W 19 CT,25.86648,-80.320964
384,W 49 ST & 17 CT HIALEAH,25.866464,-80.317262
2376,W 49 ST & W 13 LN,25.866463,-80.309307
2378,W 49 ST & W 10 AV,25.866511,-80.303651
2381,W 49 ST & W 6 AV,25.866526,-80.294646
2383,W 49 ST & W 3 LA,25.866578,-80.290109
2385,E 49 ST & PALM AV,25.86682,-80.282404
2386,E 49 ST & E 2 AV,25.866925,-80.278594
2387,E 49 ST & E 4 AV,25.867036,-80.274916
2390,E 49 ST & E 8 AV,25.867214,-80.266334
2391,E 49 ST & E 10 AV,25.867298,-80.263154
5062,NW 103 ST & NW 35 PL,25.86748,-80.255574
5064,NW 103 ST & NW 30 CT,25.86782,-80.24748
260,NW 103 ST & 27 AV,25.868025,-80.242951
10516,NW 103 ST & NW 19 AV,25.86835,-80.229889
5087,NW 95 ST & NW 17 AV,25.861129,-80.225321
5092,NW 95 ST & # 1100,25.861557,-80.214957
5095,NW 95 ST & NW 7 AV,25.861768,-80.210046
8461,NW 95 ST & NW 2 AV,25.862041,-80.202058
8462,NW 95 ST & N MIAMI AV,25.86226,-80.197815
262,NE 96 ST & 2 AV,25.863465,-80.192712
8464,NE 96 ST & NE 4 AV,25.863582,-80.188942
8465,NE 96 ST & NE 6 AV,25.863681,-80.185647
8467,NE 96 ST & NE 8 AV,25.863831,-80.180991
2408,W 49 ST & W 13 LA,25.866725,-80.309623
2405,W 49 ST & # 901,25.866754,-80.301588
5103,NW 95 ST & NW 10 AV,25.861776,-80.213338
5078,NW 103 ST & NW 25 AV,25.868355,-80.240153
5108,NW 95 ST & NW 14 AV,25.861452,-80.221509
8472,NE 96 ST & CLUB DR,25.863902,-80.183438
2398,W 49 ST & W 1 AV,25.866962,-80.284408
2400,W 49 ST & W 3 AV,25.866818,-80.288573
6749,BISCAYNE BD & NE 85 ST,25.853768,-80.184741
2404,W 49 ST & # 775(5),25.866772,-80.297121
2460,NW 103 ST & NW 80 AV,25.868278,-80.327273
2402,W 49 ST & W 4 AV,25.866778,-80.291599
2409,W 49 ST & W 14 LA,25.866721,-80.312464
1199,NW 105 CR & #9119,25.868927,-80.349055
5082,NW 103 ST & NW 33 AV,25.867827,-80.253426
6747,BISCAYNE BD & NE 82 ST,25.849839,-80.184595
5099,NW 95 ST & NW 4 AV,25.862082,-80.204908
5081,NW 103 ST & NW 31 AV,25.868005,-80.249394
5106,NW 95 ST & # 1225,25.861668,-80.217424
8399,BISCAYNE BD & NE 95 ST,25.86301,-80.180016
2463,NW 103 ST & NW 82 AV,25.869227,-80.331238
5096,NW 95 ST & NW 5 AV,25.86193,-80.205749
5066,NW 103 ST & NW 25 AV,25.868076,-80.239889
5089,NW 95 ST & NW 13 AV,25.861338,-80.220049
6076,NW 106 ST & NW SOUTH RIVER DR,25.869648,-80.344809
6682,BISCAYNE BD & NE 85 ST,25.853581,-80.184938
2379,W 49 ST & # 950 (APPROX),25.866516,-80.300703
2388,E 49 ST & E 5 AV,25.867098,-80.272297
8466,NE 96 ST & CLUB DR,25.863757,-80.183391
5093,NW 95 ST & NW 10 AV,25.861672,-80.213208
2464,NW 103 ST & NW 80 CT,25.869104,-80.329648
5063,NW 103 ST & NW 33 AV,25.867568,-80.253197
2380,W 49 ST & W 8 AV,25.866527,-80.297034
5090,NW 95 ST & # 1260,25.86144,-80.217885
6683,BISCAYNE BD & NE 82 ST,25.849807,-80.184814
remix_7596a509-960f-4fcc-92a4-b61a47b97049,Untitled Stop,25.7899976850884,-80.3724599309299
remix_7849e470-45dc-4af2-b1ad-91ef79fc351c,Untitled Stop,25.7963991064268,-80.353507765264
remix_07712e25-b639-4ff4-b981-b33caaaad138,Untitled Stop,25.7964303175435,-80.3373535505107
remix_f67c90d3-93f3-452e-8b00-2bc1db04cfd6,Untitled Stop,25.8014208329572,-80.3369597246129
1783,NW 87 AV & NW 53 ST,25.818912,-80.337742
1385,AVNTURA BD & NE 29 PL,25.961319,-80.141399
9207,COLLINS AV & 186 ST,25.948841,-80.120966
9209,COLLINS AV & 183 ST,25.945441,-80.121205
9212,COLLINS AV & 178 ST,25.941074,-80.121482
9213,COLLINS AV & 174 ST,25.937859,-80.121684
9216,COLLINS AV & # 16830,25.932029,-80.122043
9217,COLLINS AV & ATLANTIC AV,25.92661,-80.122456
9219,COLLINS AV & BAYVIEW DR-158 ST,25.921913,-80.122561
5384,COLLINS AV & HAULOVER MARINA,25.903624,-80.124437
1437,COLLINS AV & # 10185,25.894365,-80.124126
5378,COLLINS AV & HAULOVER PIER,25.903872,-80.123934
9192,COLLINS AV & 15800,25.921542,-80.122293
1098,COLLINS AV & ATLANTIC AV,25.927981,-80.122104
9198,COLLINS AV & 174 ST,25.937453,-80.121388
9200,COLLINS AV & 178 ST,25.942574,-80.121087
9202,COLLINS AV & 183 ST,25.945982,-80.12084
9204,COLLINS AV & 186 ST,25.94896,-80.120653
1386,AVNTURA BD & 199ST,25.961729,-80.140647
6458,NW 175 ST & NW 23 AV,25.933997,-80.239315
1322,NW 175 ST & 27 AV,25.933749,-80.244561
155,NW 25 AV & 165 ST,25.924941,-80.241563
6212,NW 22 AV & NW 167 ST,25.927479,-80.236502
6409,NW 167 ST & NW 12 AV,25.927537,-80.222894
6411,NW 167 ST & # 1515,25.927411,-80.225846
10581,SOLA BELLA APARTMENTS@17384 NW 7TH AVE,25.933791,-80.212214
6472,NW 177 ST & NW 7 AV,25.936633,-80.212358
6473,NW 177 ST & NW 5 AV,25.93677,-80.20917
6474,NW 177 ST & # 300,25.936956,-80.206656
6096,NW 2 AV & NW 179 ST,25.939233,-80.20487
520,NW 2 AV & 183 ST,25.942313,-80.205025
6099,NW 2 AV & NW 187 ST,25.946035,-80.205172
6101,NW 2 AV & NW 191 ST,25.950108,-80.205304
6103,NW 2 AV & NW 195 ST,25.95388,-80.205431
6104,NW 2 AV & NW 199 ST,25.957693,-80.20556
6105,NW 2 AV & NW 202 TE,25.96104,-80.205638
534645787921895612,Untitled Stop,25.9629055862261,-80.2015075756732
6591,NE 204 ST & #122,25.963113,-80.198923
5346457879218956132,Untitled Stop,25.9618503139046,-80.1983585643387
521,NW 199 ST & 2 AV,25.95717,-80.206829
6571,NW 199 ST & NW 7 AV,25.956808,-80.214924
9460,NW 199 ST & # 1061 (W/F),25.956548,-80.220499
10582,NW 14TH COURT & 199TH ST@ACROSS FROM NORWOOD ELEMENTARY SCHO,25.95634,-80.226881
10583,SUN LIFE STADIUM GATE 4@NW 199TH ST,25.954579,-80.238596
10584,19870 NW 27TH AVE@IN FRONT OF CHASE BANK,25.95425,-80.246103
10585,19500 NW 27TH AVE@IN FRONT OF WELLS FARGO BANK,25.951894,-80.245999
6550,NW 191 ST & NW 27 AV,25.948267,-80.24642
6539,NW 191 ST & NW 29 PL,25.947947,-80.250773
6553,NW 191 ST & NW 32 AV,25.948002,-80.253494
53464578792189561,Untitled Stop,25.9477393039893,-80.2601891519415
6303,NW 37 AV & NW 191 ST,25.946923,-80.261595
6259,NW 27 AV & NW 191 ST,25.947606,-80.245808
7824,NW 20 ST & NW 22 AV,25.794435,-80.230722
remix_116255f5-8953-4611-8101-d07de8464fff,Untitled Stop,25.7918913710955,-80.2273985360071
remix_7c272513-eb0c-4e27-9e36-32bd91266b54,Untitled Stop,25.7887451807703,-80.2273174178546
remix_37c3f696-155e-4bcf-9e1d-8dd542da9902,Untitled Stop,25.7866572327857,-80.2227175304588
remix_9bb04abc-2b2d-4c30-9bc3-d85d0211fb18,Untitled Stop,25.7876035577782,-80.2126992260786
remix_27af712d-fb33-40f3-b3a3-5ae280a7845d,Untitled Stop,25.7877214292175,-80.208994690093
remix_982f918a-a3bc-42ff-929e-6413167d6178,Untitled Stop,25.7893467993771,-80.2068626079122
remix_df465915-c8e0-43e8-975a-19d142dad3b5,Untitled Stop,25.7914635579242,-80.2062431842596
remix_1c0560dc-6562-4aae-b302-5c72a181cb23,Untitled Stop,25.7915666161028,-80.2029930755984
6983,NW 3 AV & NW 17 ST,25.791399,-80.200074
6984,NW 3 AV & NW 15 ST,25.789696,-80.200045
7896,NW 14 ST & NW 2 AV,25.788032,-80.198828
remix_4e397b34-c73d-436b-96aa-fc31f71d2ec2,Untitled Stop,25.7881672319191,-80.1949623759454
7899,NE 14 ST & NE 1 AV,25.788235,-80.192592
7900,NE 14 ST & NE 2 AV,25.78831,-80.190911
remix_ac5c18dd-566d-494a-a980-69b48c7398dd,Untitled Stop,25.7882164818622,-80.187990833111
remix_98e99514-5625-4b81-b25a-0648b2ac7c83,Untitled Stop,25.7884165912328,-80.1921077504486
7903,NW 14 ST & NW MIAMI CT,25.788302,-80.195454
7905,NW 14 ST & NW 2 AV,25.788201,-80.198878
7009,NW 3 AV & NW 15 ST,25.789862,-80.199911
remix_268414e7-dd9c-43cd-8808-45039e401394,Untitled Stop,25.7917334790827,-80.2011106348855
remix_df1cf5c0-c24b-4e01-8dea-4c3d4ff2a2a7,Untitled Stop,25.7916822126169,-80.204188357051
7046,NW 7 AV & NW 15 ST,25.789586,-80.207006
remix_72f4d066-23fd-4788-8daf-ef4aa16dcad6,Untitled Stop,25.7878742282619,-80.2090008523344
remix_fe4ea4aa-7a7b-4595-8ac3-96998baf2b19,Untitled Stop,25.7877434475667,-80.2129782943304
remix_d387d922-39ba-4efa-aec5-49f6499504d6,Untitled Stop,25.7876709061777,-80.2186444120402
remix_79698642-d935-4670-bf07-87e06fc8530a,Untitled Stop,25.787255098329,-80.2228969188964
remix_67c74f49-c5a5-4d35-b374-da27eaecd399,Untitled Stop,25.7888537803219,-80.2271499507425
remix_d8b90e1d-5bf0-42ba-95bf-c479c4af9de8,Untitled Stop,25.7924471550382,-80.2272450996702
7815,NW 20 ST & NW 21 AV,25.794677,-80.228938
remix_f7e7253e-6af2-4cb3-9cdd-ecc56e0c49ca,Untitled Stop,25.7948067387795,-80.2411868189395
10321,BUSWAY & SW 296 ST,25.492427,-80.454351
9831,BUSWAY & SW 244 ST,25.539458,-80.408369
9547,BUSWAY & SW 216 ST,25.565886,-80.382785
9832,BUSWAY & SW 244 ST,25.539486,-80.408623
10320,BUSWAY & SW 296 ST,25.492339,-80.45467
10345,BUSWAY & SW 312 ST,25.476793,-80.469897
10347,BUSWAY & NE 2 DR,25.471691,-80.475151
10216,SW 162 AV & SW 88 ST WEST,25.6839,-80.456725
10399,SW 88 ST & SW 162 AV,25.683972,-80.453529
remix_64d04b77-ef4a-4185-8691-7d792b94c3ed,Untitled Stop,25.6844970370679,-80.4496379528985
remix_ff51f730-d125-4f46-9e32-f395ae4b449f,Untitled Stop,25.683944453829,-80.4461300907616
4330,SW 88 ST & SW 139 AV,25.685037,-80.421065
remix_7497ae16-e675-4421-b1c9-e7f30ce29f5f,Untitled Stop,25.6854523628258,-80.4039811025594
4336,SW 88 ST & SW 123 CT,25.685827,-80.396313
remix_ef78f9cb-79ed-4c5a-9f2f-b48cd8f5a3c2,Untitled Stop,25.6858074211182,-80.3933224563706
4338,SW 88 ST@SW 117 AV,25.686216,-80.385049
4340,SW 88 ST & SW 113 PL CIR E,25.686353,-80.380768
4342,SW 88 ST & SW 112 AV,25.686515,-80.375982
4344,SW 88 ST & SW 109 AV,25.686692,-80.370143
remix_c14e8626-16b1-4942-8e97-e53a3072ba93,Untitled Stop,25.686834363266,-80.3626095855541
remix_7e968ec0-4e57-4e8f-89a8-8e22de19e0df,Untitled Stop,25.6874278247455,-80.3597297614276
4350,SW 88 ST & SW 99 CT,25.687182,-80.355002
4352,SW 88 ST & SW 97 AV,25.687355,-80.350284
4353,SW 88 ST & SW 95 AV,25.687454,-80.347304
4354,SW 88 ST & SW 92 CT,25.687539,-80.344603
4355,SW 88 ST & SW 91 AV,25.687681,-80.340496
633,SW 88 ST & 89 CT,25.687744,-80.33836
4357,SW 88 ST & SW 87 AV,25.6879,-80.33378
4703,SW 88 ST & SW 83 CT,25.688,-80.33057
4705,SW 88 ST & SW 79 AV,25.68823,-80.3232
4706,SW 88 ST & SW 77 AV,25.6883,-80.31992
4707,SW 88 ST & 7500 BLOCK,25.68849,-80.31517
4708,SW 88 ST & DADELAND BD,25.68856,-80.31312
4694,DADELAND CR & SW 72 CT,25.68932,-80.30927
4695,SW 88 ST & SW 72 CT,25.68887,-80.310651
4696,SW 88 ST & DADELAND BD,25.68883,-80.312383
4697,SW 88 ST & 7500 BLOCK,25.688749,-80.314644
4698,SW 88 ST & SW 77 AV,25.68862,-80.319573
4699,SW 88 ST & SW 79 AV,25.68855,-80.32156
4700,SW 88 ST & SW 82 AV,25.68844,-80.32519
4294,SW 88 ST & SW 87 AV,25.688158,-80.333917
4296,SW 88 ST & SW 91 AV,25.6879,-80.34145
4297,SW 88 ST & SW 93 CT,25.687775,-80.345106
4298,94 AV / SW 88 ST,25.687754,-80.346993
4299,97 AV / SW 88 ST,25.687641,-80.350108
4301,99 CT / SW 88 ST,25.687474,-80.354979
4305,10621 SW 88 ST,25.687162,-80.364126
4306,109 AV / SW 88 ST,25.68693,-80.371466
4308,113 AV / SW 88 ST,25.686783,-80.376029
4311,117 AV / SW 88 ST,25.686511,-80.385266
4314,12500 SW 88 ST,25.686184,-80.396456
4316,134 CT / SW 88 ST,25.68558,-80.413775
4318,139 AV / SW 88 ST,25.685317,-80.421893
4322,SW 88 ST & SW 149 AV,25.68496,-80.43343
10485,SW 88 ST & SW157 AV W/F,25.684502,-80.446529
9936,88 ST / SW 162 AV,25.683455,-80.45417
2171,W 12 AV & W 27 ST,25.846357,-80.306161
2174,W 12 AV & W 32 ST,25.850581,-80.306279
2178,W 12 AV & W 40 PL,25.857653,-80.306505
2179,W 12 AV & W 42 ST,25.860141,-80.306523
2180,W 12 AV & W 44 PL,25.862884,-80.306626
485,W 12 AV & 48 ST,25.865749,-80.306691
2183,W 12 AV & W 51 PL,25.869364,-80.306787
2184,W 12 AV & W 54 ST,25.872034,-80.306912
2186,W 12 AV & W 58 ST,25.875302,-80.307052
2187,W 12 AV & W 60 ST,25.877604,-80.307159
2188,W 12 AV & W 63 ST,25.880513,-80.307288
2189,W 12 AV & W 66 ST,25.883525,-80.30742
2191,W 12 AV & W 70 PL,25.886521,-80.307592
2194,W 12 AV & W 78 ST,25.892844,-80.307869
2195,W 12 AV & W 84 ST,25.89774,-80.30806
8363,MIAMI LAKES DR E & NW 67 AV,25.908838,-80.308027
8318,NW 67 AV & MAIN ST,25.912741,-80.309305
1081,NW 67 AV & EAGLE NEST LANE N,25.914594,-80.308932
8319,NW 67 AV & MIAMI LAKEWAY N,25.91865,-80.309015
remix_ec806dcc-bcc7-48ab-811b-e17dd060cdb7,Untitled Stop,25.9340238994479,-80.308715611076
8321,NW 67 AV & WINDMILL GATE RD,25.922863,-80.309146
remix_ed0bde05-5e79-4bda-adcd-cfce45a84f22,Untitled Stop,25.9381468895787,-80.3068111511043
remix_8e8c9245-1d86-457b-8de1-cc0d39a47e3c,Untitled Stop,25.9421614681813,-80.3067398582687
6496,NW 183 ST & NW 22 AV,25.941141,-80.236982
6498,NW 183 ST & NW 19 AV,25.941289,-80.233157
6500,NW 183 ST & NW 17 AV,25.941461,-80.228827
6501,NW 183 ST & NW 14 AV,25.94161,-80.225428
6503,NW 183 ST & NW 12 AV,25.941802,-80.220619
6506,NW 183 ST & 7 AV,25.942118,-80.212312
892,NW 183 ST & 2 AV,25.942412,-80.204638
5860,NW 183 ST & NW MIAMI CT,25.942576,-80.201631
536,NE 183 ST & 2 CT,25.94277,-80.19625
8719,NE 181 ST & NE 6 AV,25.941365,-80.187959
502,NE 185 ST & 15 AV,25.944794,-80.171278
5869,NE 186 ST & NE 22 AV,25.947106,-80.156079
5870,NE 186 ST & NE 24 AV,25.947205,-80.152923
5872,NE 186 ST & NE 25 CT,25.94732,-80.149496
5873,NE 186 ST & W DIXIE HY,25.947587,-80.149137
5874,NE 186 ST & NE 24 AV,25.947443,-80.152545
5875,NE 186 ST & NE 22 AV,25.947297,-80.156449
503,NE 185 ST & 15 AV,25.945015,-80.171265
8718,NE 181 ST & NE 6 AV,25.941514,-80.190522
1074,NE 183 ST & 2 AV,25.942941,-80.197605
5889,NE 183 ST & N MIAMI AV,25.942818,-80.200707
526,NW 183 ST & 7 AV,25.942309,-80.213527
6515,NW 183 ST & NW 12 AV,25.94201,-80.220755
5894,NW 183 ST & 57 AV,25.939443,-80.294564
remix_0ac039ae-a59c-485d-9812-06adef1a98b0,Untitled Stop,25.9381959606793,-80.3072753455747
10392,NW 67 AV & 174 ST,25.930542,-80.309821
8322,NW 67 AV & LOCH NESS,25.92223,-80.309394
8323,NW 67 AV & MIAMI LAKEWAY N,25.917447,-80.309188
8325,NW 67 AV & MAIN ST,25.912844,-80.309528
remix_d9a8dcd3-cea5-4e60-9958-2e0d5ac8168d,Untitled Stop,25.9085238357773,-80.308512758681
2196,W 12 AV & W 84 ST,25.897723,-80.308269
2198,W 12 AV & W 78 ST,25.893227,-80.308062
2200,W 12 AV & W 71 ST,25.886895,-80.307778
2202,W 12 AV & W 68 ST,25.88359,-80.307637
2203,W 12 AV & W 64 TE,25.880839,-80.307542
2205,W 12 AV & W 60 ST,25.877205,-80.307387
2206,W 12 AV & W 58 ST,25.874751,-80.30727
2207,W 12 AV & W 55 ST,25.872199,-80.307154
2208,W 12 AV & W 51 PL,25.869335,-80.30703
491,W 12 AV & 49 ST HIALEAH,25.866141,-80.306908
2211,W 12 AV & W 44 PL,25.862698,-80.306845
2212,W 12 AV & W 42 ST,25.85976,-80.306767
2213,W 12 AV & W 39 TE,25.857297,-80.306691
2214,W 12 AV & W 37 ST,25.855463,-80.306644
8684,NE 167 ST & NE 8 AV,25.928881,-80.183628
5428,NE 6 AV & NE 166 ST,25.927432,-80.188314
5429,NE 6 AV & NE 162 ST,25.923783,-80.188136
5431,NE 6 AV & NE 159 ST,25.920882,-80.187994
5434,NE 6 AV & NE 154 ST,25.916924,-80.18781
5436,NE 6 AV & NE 149 ST,25.912256,-80.187582
8811,NE 6 AV & NE 145 ST,25.908215,-80.187375
8813,NE 6 AV & NE 141 ST,25.904791,-80.187179
8815,NE 6 AV & NE 137 ST,25.901036,-80.187007
8817,NE 6 AV & NE 132 TE,25.897277,-80.18684
8819,NE 6 AV & NE 128 ST,25.893217,-80.186664
8425,NE 2 AV & NE 115 ST,25.880497,-80.194257
8427,NE 2 AV & NE 111 ST,25.877263,-80.1941
8430,NE 2 AV & NE 105 ST,25.871273,-80.193843
8432,NE 2 AV & NE 101 ST,25.867674,-80.193696
remix_070811b5-1234-40e5-98bf-38070f9a68c6,Untitled Stop,25.8630466994436,-80.1932838364153
1867,NE 2 AV & NE 90 ST,25.857851,-80.193283
9999994,NE 2 AV & NE 84 ST,25.852506,-80.193067
6751,NE 2 AV & NE 82 ST,25.849636,-80.192959
89,NE 2 AV & 79 ST,25.847193,-80.19288
6754,NE 2 AV & NE 73 ST,25.842231,-80.19266
6755,NE 2 AV & NE 71 ST,25.839935,-80.192581
6808,NE 2 AV & NE 67 ST,25.836186,-80.192263
1230,NE 2 AV & 62 ST,25.833034,-80.192146
6760,NE 2 AV & NE 59 ST,25.829509,-80.192138
6763,NE 2 AV & NE 54 ST,25.82557,-80.191987
6765,NE 2 AV & NE 50 TE,25.821761,-80.191815
remix_42ef88b3-df39-412d-8949-2009d66887db,Untitled Stop,25.8177526690673,-80.1914610381799
6770,NE 2 AV & NE 39 ST,25.812909,-80.191462
remix_2336e96d-d885-478b-8dd1-47ade041949a,Untitled Stop,25.8105381350603,-80.1907378371828
6773,NE 2 AV & NE 31 ST,25.806223,-80.191221
6775,NE 2 AV & NE 27 ST,25.802793,-80.191114
6789,NE 2 AV & NE 22 ST,25.798339,-80.190765
6780,NE 2 AV & NE 19 ST,25.79455,-80.190876
6782,NE 2 AV & NE 17 ST,25.791931,-80.190834
6783,NE 2 AV & NE 15 ST,25.789608,-80.190799
remix_fc5ece2f-1a88-4d44-a807-4880889add41,Untitled Stop,25.7868881102483,-80.19059348978
696,NE 2 AV & NE 5 ST,25.77918,-80.190512
remix_cf4c0159-f6fb-4a1a-af79-068c8939a36f,Untitled Stop,25.7770990505971,-80.1902994237614
6643,NW 1 AV & FLAGLER ST,25.774351,-80.19566
6839,NE 1 AV & 9 ST,25.782754,-80.192169
6842,NE 1 AV & NE 13 ST,25.787154,-80.192266
remix_f6f59104-149b-4cdc-8206-fee49f3b0eec,Untitled Stop,25.7893911078947,-80.1922350289179
remix_717255a2-ddaa-4216-8e31-124912c9d362,Untitled Stop,25.7916955159244,-80.1915871938541
6787,NE 2 AV & NE 19 ST,25.794588,-80.190657
6792,NE 2 AV & NE 27 ST,25.802707,-80.190899
6794,NE 2 AV & NE 31 ST,25.80636,-80.19103
6801,NE 2 AV & NE 50 ST,25.821343,-80.191595
6803,NE 2 AV & NE 54 ST,25.825203,-80.191754
6805,NE 2 AV & NE 59 ST,25.829475,-80.191944
6811,NE 2 AV & NE 71 ST,25.840423,-80.192435
6813,NE 2 AV & NE 75 ST,25.844124,-80.192584
92,NE 2 AV & 79 ST,25.847818,-80.19273
6816,NE 2 AV & APPROX # 8401,25.852973,-80.192913
